,Unnamed: 0,dob,photo_taken,full_path,gender,name,face_location,face_score,second_face_score,date_of_birth,age
12151,34146,716188,2015,['46/14572646_1960-11-08_2015.jpg'],0.0,['Anne Dorval'],[[158.52525425 184.79946329 394.11313563 420.38734467]],3.918320963899703,,1960,55
21687,61085,698708,1942,['58/3792058_1912-12-30_1942.jpg'],0.0,['Nancy Coleman'],[[151.03113734  50.74371245 300.86227468 200.57484978]],5.019577441103238,,1912,30
11895,33465,713596,2013,['78/1351878_1953-10-04_2013.jpg'],1.0,['Tchéky Karyo'],[[ 91.42342212 181.96684423 362.17368846 452.71711058]],4.429544445176961,,1953,60
13590,38272,714337,2012,['35/11632935_1955-10-15_2012.jpg'],1.0,['Joaquín Caparrós'],[[168.08804245 112.3520283  334.41608491 278.68007076]],3.810418569018261,,1955,57
8968,25050,727269,2011,['53/20462753_1991-03-12_2011.jpg'],1.0,['Daniel Powell'],[[ 82.71220192  41.55610096 205.78050481 164.62440385]],5.6229820060324025,,1991,20
17859,50617,727095,2013,['06/20830806_1990-09-19_2013.jpg'],1.0,['Evgeny Novikov'],[[186.22132905  66.8843318  304.9723263  185.63532905]],3.987652745240152,,1990,23
21122,59577,716530,1984,['51/5493251_1961-10-16_1984.jpg'],1.0,"[""Scott O'Hara""]",[[161.55421461 129.40657169 305.40260775 273.25496483]],3.022845735131904,,1961,23
1681,4590,717591,2015,['65/8608465_1964-09-11_2015.jpg'],1.0,['George Parris'],[[219.26318558  73.75439519 436.52637115 291.01758077]],4.445490755040389,,1964,51
15964,45199,723303,2008,['32/12708532_1980-05-02_2008.jpg'],0.0,['Paige Peterson'],[[138.11816489 115.24513741 343.09541222 320.22238474]],4.970980010340628,,1980,28
10480,29460,721908,2011,['40/4644940_1976-07-07_2011.jpg'],1.0,['Hamish Linklater'],[[123.45351931 147.96822317 343.20585407 367.72055794]],5.1409993763242925,,1976,35
16882,47745,718517,2013,['53/5570553_1967-03-26_2013.jpg'],1.0,['Peter Schöttel'],[[181.46706373  70.92863589 271.32159559 160.78316776]],3.6025437748797957,,1967,46
8967,25043,720755,2011,['29/20459229_1973-05-11_2011.jpg'],1.0,['Mark Neveldine'],[[113.52 169.84 366.08 422.4 ]],3.0833817410714426,,1973,38
8391,23411,719340,2006,['87/273487_1969-06-26_2006.jpg'],1.0,['Colin Greenwood'],[[223.24119196 125.3380275  302.60978107 204.70661661]],3.071189777591857,,1969,37
19288,54457,728193,2011,['08/36855108_1993-09-21_2011.jpg'],1.0,['Graham Burke'],[[ 59.21335578  44.51001683 191.14340627 176.44006733]],3.5286830821414394,,1993,18
13178,37129,727151,2008,['30/19540030_1990-11-14_2008.jpg'],0.0,['Janina San Miguel'],[[145.29851553  57.21872347 201.32523899 113.24544693]],4.1060227622814445,,1990,18
15380,43487,720622,2007,['56/296256_1972-12-29_2007.jpg'],1.0,['Jude Law'],[[145.92125589  87.89115353 406.21071649 348.18061413]],5.0400904443011765,,1972,35
14974,42392,722735,2009,['61/17661961_1978-10-12_2009.jpg'],1.0,['John-Paul Lee'],[[ 75.63210375 125.56817292 299.616415   349.55248417]],5.017652938053583,,1978,31
18692,52870,727399,2015,['82/43826982_1991-07-20_2015.jpg'],0.0,['Kira Kazantsev'],[[ 97.92203703 194.96407406 388.16814812 485.21018515]],3.7193567759831487,,1991,24
21255,59888,718600,2013,['86/2593786_1967-06-17_2013.jpg'],0.0,['Tori Welles'],[[ 67.318 200.566 266.496 399.744]],5.142193017242757,,1967,46
10944,30789,704676,1953,['42/19415642_1929-05-03_1953.jpg'],1.0,['Billy Cross'],[[134.668  50.828 209.6   125.76 ]],3.6228084895244086,,1929,24
9287,26033,710551,1973,['33/41424733_1945-06-03_1973.jpg'],1.0,['Claudio Lippi'],[[ 50.23627532  66.78370043 198.56910129 215.11652639]],4.481751336150968,,1945,28
18188,51542,715557,2011,['99/41811999_1959-02-16_2011.jpg'],1.0,['Chico Díaz'],[[ 65.57469135 130.26938271 355.82080244 420.5154938 ]],4.983498338001753,,1959,52
15122,42785,709383,1968,['93/8766493_1942-03-23_1968.jpg'],0.0,['Enriqueta Basilio'],[[139.55610672 139.55610672 294.68672678 294.68672678]],6.219238517607707,,1942,26
15344,43421,716101,2010,['79/1967079_1960-08-13_2010.jpg'],1.0,['Stuart Maconie'],[[ 38.03734277 149.50937107 371.57342767 483.04545598]],4.687463060420722,,1960,50
10234,28701,723372,2011,['26/4540726_1980-07-10_2011.jpg'],0.0,['Jessica Simpson'],[[155.23537861  93.50122716 293.23721935 231.50306791]],4.643743373303384,,1980,31
14911,42228,710419,2011,['73/5668573_1945-01-22_2011.jpg'],1.0,['Michael Cristofer'],[[183.92  71.28 246.4  133.76]],3.003730745994321,,1945,66
17475,49553,725268,2011,['08/28733208_1985-09-18_2011.jpg'],0.0,['Tarah Gieger'],[[155.66935955  57.72197457 228.54389828 130.5965133 ]],4.351954596257304,,1985,26
5358,14976,725637,2007,['63/5322963_1986-09-22_2007.jpg'],1.0,['Yassine Chikhaoui'],[[134.64  29.04 197.12  91.52]],3.753111593375021,,1986,21
1482,4047,717958,2013,['49/950049_1965-09-13_2013.jpg'],0.0,['Annie Duke'],[[166.87627388  91.42342212 301.81140705 226.35855529]],5.140874665160094,,1965,48
14573,41062,728358,2015,['26/25636426_1994-03-05_2015.jpg'],0.0,['Daria Gavrilova'],[[ 64.90386777 128.92773554 256.09547108 320.11933885]],4.268770038671919,,1994,21
21593,60843,726742,2015,['76/17956476_1989-10-01_2015.jpg'],1.0,['Adam Blythe'],[[149.50937107  93.77335692 315.83741352 260.10139937]],5.045911808161586,,1989,26
10503,29589,718279,2014,['65/564565_1966-07-31_2014.jpg'],1.0,['Dean Cain'],[[ 38.03734277 149.50937107 371.57342767 483.04545598]],5.914673496533817,,1966,48
2931,8066,707695,1968,['48/42148_1937-08-08_1968.jpg'],1.0,['Dustin Hoffman'],[[ 65.57469135 162.61672838 355.82080244 452.86283947]],4.259207769077967,,1937,31
243,737,711815,1972,['76/1104576_1948-11-18_1972.jpg'],0.0,['Ana Mendieta'],[[ 23.31302748  69.05908244 220.44       274.47632978]],4.651498684245748,,1948,24
13416,37789,716401,2013,['42/206442_1961-06-09_2013.jpg'],1.0,['Aaron Sorkin'],[[ 65.57469135 130.26938271 355.82080244 420.5154938 ]],4.3664646882612725,,1961,52
7040,19720,711004,1967,['11/41323211_1946-08-30_1967.jpg'],1.0,['Jan van Katwijk'],[[105.97683617 211.07367233 341.56471754 446.66155371]],4.149666980685145,,1946,21
8746,24381,707956,2015,['40/19331140_1938-04-26_2015.jpg'],0.0,['Allen Klein'],[[ 75.19468553 149.50937107 408.73077044 483.04545598]],3.4137571829189617,,1938,77
12165,34186,686101,1960,['46/24502246_1878-06-24_1960.jpg'],1.0,['Sydney B. Mitchell'],[[100.44063479 140.26488871 278.76977741 318.59403133]],3.7632191733493765,,1878,82
18133,51388,726598,2014,['10/21866010_1989-05-10_2014.jpg'],1.0,['Hrvoje Milić'],[[135.19885697  45.59428566 215.05097115 125.44639984]],4.428874787695138,,1989,25
5243,14661,712124,2010,['90/2327190_1949-09-23_2010.jpg'],1.0,['Quini'],[[ 91.30966799 109.41160159 253.42707038 271.52900398]],3.853525110055498,,1949,61
20702,58437,714309,2010,['85/1394585_1955-09-17_2010.jpg'],1.0,['Charles Martinet'],[[  0.876      104.41032058 310.60296175 414.13728234]],3.176048880345583,,1955,55
15590,44067,727599,2009,['74/20783674_1992-02-05_2009.jpg'],0.0,['Kejsi Tola'],[[123.45351931 147.96822317 343.20585407 367.72055794]],4.022569669564309,,1992,17
20266,57214,725856,2013,['48/21931648_1987-04-29_2013.jpg'],1.0,['Alejandro Bedoya'],[[ 98.93881545 147.96822317 318.69115021 367.72055794]],5.275345481473266,,1987,26
15703,44475,719955,2011,['80/1170080_1971-03-03_2011.jpg'],1.0,['Charlie Brooker'],[[ 35.54902668 174.2251334  346.6902668  485.36637352]],3.1739211077523386,,1971,40
3792,10592,712343,2013,['94/46183394_1950-04-30_2013.jpg'],1.0,['Gheorghe Moroșanu'],[[ 61.24228141 121.60456282 331.99254776 392.35482917]],4.5898908649504095,,1950,63
19856,56049,718697,2012,['52/2988852_1967-09-22_2012.jpg'],1.0,['Super Delfin'],[[207.17780368  25.59877644 280.622133    99.04310576]],3.4267975928241032,,1967,45
10206,28617,721256,2013,['62/3544562_1974-09-24_2013.jpg'],1.0,['John McDonald'],[[219.13344414 146.35562943 311.9049202  239.12710549]],3.388760886219567,,1974,39
11320,31904,720793,2007,['23/6058523_1973-06-18_2007.jpg'],0.0,['Julie Depardieu'],[[ 74.99937836 198.87500896 297.30151345 421.17714405]],4.46125442797125,,1973,34
2774,7615,722261,2012,['21/12147921_1977-06-25_2012.jpg'],0.0,['Fernanda Lima'],[[141.68  85.36 267.52 211.2 ]],3.925379719818674,,1977,35
9152,25662,724223,2011,['73/11481373_1982-11-08_2011.jpg'],1.0,['Ted DiBiase Jr.'],[[ 70.92226022 141.01452044 385.50743121 455.59969143]],4.214310395123552,,1982,29
16056,45491,721920,2014,['90/2275990_1976-07-19_2014.jpg'],1.0,['Benedict Cumberbatch'],[[ 70.21805336 139.55610672 381.35929348 450.69734684]],5.148923816980222,,1976,38
19282,54440,708581,1968,['41/3684541_1940-01-11_1968.jpg'],1.0,['Franco Balmamion'],[[128.92773554 128.92773554 320.11933885 320.11933885]],3.585527705864703,,1940,28
7166,20092,727596,2015,['19/12368819_1992-02-02_2015.jpg'],1.0,['Alex Kennedy'],[[ 79.70262713 132.25104521 315.2905085  367.83892658]],3.903162328514712,,1992,23
17212,48878,712738,2012,['34/1776934_1951-05-30_2012.jpg'],1.0,['Stephen Tobolowsky'],[[ 97.92203703 130.26938271 388.16814812 420.5154938 ]],3.6942630507655903,,1951,61
3354,9233,725345,2013,['48/34181248_1985-12-04_2013.jpg'],0.0,['Ibtihaj Muhammad'],[[212.14798494 136.69513317 347.08311811 271.63026635]],4.7182461152546455,,1985,28
21380,60224,717658,2010,['43/1691343_1964-11-17_2010.jpg'],1.0,['Ralph Garman'],[[ 98.93881545 123.45351931 318.69115021 343.20585407]],5.791046889695583,,1964,46
19548,55219,711301,2008,['04/6781404_1947-06-23_2008.jpg'],1.0,['Thor Hansen'],[[123.45351931 147.96822317 343.20585407 367.72055794]],3.7429175856708996,,1947,61
3578,9973,717289,2014,['02/45165502_1963-11-14_2014.jpg'],1.0,['Skënder Gega'],[[215.04698926  45.79252405 265.16532882  95.91086362]],3.5187986913187954,,1963,51
16345,46334,726581,2012,['32/33748632_1989-04-23_2012.jpg'],1.0,['Sergy Rikhter'],[[132.25104521 132.25104521 367.83892658 367.83892658]],3.8861374027219466,,1989,23
15086,42700,716036,2012,['32/476232_1960-06-09_2012.jpg'],1.0,['Steve Paikin'],[[ 46.75884008  46.75884008 253.95062043 253.95062043]],4.831488037414343,,1960,52
909,2489,716614,2009,['41/33077741_1962-01-08_2009.jpg'],1.0,['Peter Sands'],[[181.96684423 166.87627388 316.9019774  301.81140705]],4.248379495807185,,1962,47
16049,45466,714162,1994,['71/2275071_1955-04-23_1994.jpg'],1.0,['W. Hugh Woodin'],[[138.28800642  55.63320257 261.7402122  179.08540835]],4.364578864537801,,1955,39
12002,33750,688359,1945,['74/33542174_1884-08-29_1945.jpg'],1.0,['Georg von Schnitzler'],[[108.647039    81.61527925 229.76995788 202.73819813]],3.678516870518497,,1884,61
11042,31094,722898,2013,['93/3946893_1979-03-24_2013.jpg'],1.0,['Emraan Hashmi'],[[ 76.67444292  76.67444292 190.54610729 190.54610729]],4.081363859739674,,1979,34
10690,30062,724546,2010,['31/4741131_1983-09-27_2010.jpg'],1.0,['Chris Quinn'],[[197.05741458  61.24228141 331.99254776 196.17741458]],3.5552504195027814,,1983,27
5312,14841,723641,2008,['04/33280704_1981-04-05_2008.jpg'],1.0,['User:Johnaemeth/sandbox'],[[109.02712471  87.33969977 303.62394919 281.93652425]],4.478683305962728,,1981,27
8566,23874,726689,2012,['28/2831728_1989-08-09_2012.jpg'],1.0,['Stefano Okaka'],[[138.11816489 115.24513741 343.09541222 320.22238474]],4.201007271051545,,1989,23
670,1924,712095,1978,['53/42095953_1949-08-25_1978.jpg'],1.0,['Sergey Tarabanko'],[[169.84  85.36 295.68 211.2 ]],3.836946394550712,,1949,29
9212,25803,696187,1948,['25/2147125_1906-02-04_1948.jpg'],1.0,['Bennie Oosterbaan'],[[ 43.4075239   86.27104779 235.74938142 278.61290532]],5.288471191182058,,1906,42
5961,16757,721727,2008,['52/2629052_1976-01-08_2008.jpg'],0.0,['Cheryl Hickey'],[[112.3520283   75.19468553 278.68007076 241.52272799]],3.0781166359918983,,1976,32
8535,23778,706433,1962,['81/18333981_1934-02-23_1962.jpg'],0.0,['Inger Berggren'],[[117.20703231 107.50644628 203.71230654 194.01172051]],3.9378196522664375,,1934,28
8141,22784,717636,2015,['13/3633613_1964-10-26_2015.jpg'],0.0,['Linda Ballantyne'],[[121.60456282 121.60456282 392.35482917 392.35482917]],4.643095316968272,,1964,51
19993,56447,719140,2010,['31/1098031_1968-12-08_2010.jpg'],1.0,['Michael Cole'],[[121.60456282  46.15171106 256.53969599 181.08684423]],4.405539821731585,,1968,42
11371,32036,718857,2011,['48/1154548_1968-02-29_2011.jpg'],0.0,['Wendi Peters'],[[ 71.896  27.864 121.088  77.056]],4.831408810260129,,1968,43
6394,17996,692794,1942,['52/382952_1896-10-20_1942.jpg'],1.0,['Frederick Browning'],[[160.22557511  86.68146352 269.66174249 196.1176309 ]],3.83467215947988,,1896,46
6102,17169,723687,2010,['69/17248969_1981-05-21_2010.jpg'],0.0,['Belladonna'],[[113.52 169.84 366.08 422.4 ]],5.669592631779497,,1981,29
17910,50767,725052,2012,['59/30828459_1985-02-14_2012.jpg'],0.0,['Kataxenna Kova'],[[163.85878069  82.34739034 267.8231397  186.31174935]],4.8357922536316105,,1985,27
20126,56823,726893,2009,['57/4094157_1990-03-01_2009.jpg'],1.0,['Ashley Chambers'],[[ 41.98732269  31.59049202 135.15879875 124.76196808]],5.237551373488365,,1990,19
9180,25734,721232,2012,['01/21427901_1974-08-31_2012.jpg'],0.0,['Sarah Britten'],[[149.50937107  93.77335692 315.83741352 260.10139937]],3.963987112806836,,1974,38
14085,39772,703159,1977,['87/1366387_1925-03-08_1977.jpg'],1.0,['Efim Geller'],[[163.10113208 142.83349057 344.54990566 324.28226415]],3.395404345612132,,1925,52
18855,53289,708927,2006,['36/2488436_1940-12-22_2006.jpg'],0.0,['Janet Langhart'],[[ 61.24228141 151.78570353 331.99254776 422.53596987]],4.1972012947603305,,1940,66
12981,36581,720538,2008,['09/1851509_1972-10-06_2008.jpg'],1.0,['Mark Schwarzer'],[[168.14570815 112.4304721  417.86427038 362.14903433]],4.979107345084628,,1972,36
1417,3846,726635,2014,['79/35069379_1989-06-16_2014.jpg'],1.0,['Bert-Jan Lindeman'],[[ 79.70262713 132.25104521 315.2905085  367.83892658]],4.457645872991009,,1989,25
16287,46154,703794,2008,['33/23715433_1926-12-03_2008.jpg'],1.0,['Harold Stephens'],[[149.50937107 168.08804245 315.83741352 334.41608491]],3.2005160775388237,,1926,82
19636,55425,724802,2009,['26/18879026_1984-06-09_2009.jpg'],0.0,"[""Caroline D'Amore""]",[[123.45351931 147.96822317 343.20585407 367.72055794]],5.022858599899113,,1984,25
7352,20684,699131,1976,['47/1330647_1914-02-26_1976.jpg'],1.0,['Robert Alda'],[[ 91.42342212  91.42342212 362.17368846 362.17368846]],4.2719706715964625,,1914,62
17750,50283,697837,1940,['18/7972718_1910-08-12_1940.jpg'],1.0,['John Mihalowski'],[[140.26488871 100.44063479 318.59403133 278.76977741]],3.4047851586330173,,1910,30
5108,14335,720813,2010,['81/522781_1973-07-08_2010.jpg'],0.0,['Kathleen Robertson'],[[115.24513741 138.11816489 320.22238474 343.09541222]],5.223089457082668,,1973,37
10595,29827,726838,2011,['68/27428768_1990-01-05_2011.jpg'],0.0,['Maya Matievich'],[[180.81737639  47.3156161  240.30316852 106.80140823]],3.699801206094973,,1990,21
13255,37355,727873,2014,['27/39515327_1992-11-05_2014.jpg'],1.0,['Ivan Knyazev'],[[203.47641509  59.9139544  278.68007076 135.11761006]],3.64767153640953,,1992,22
664,1908,725839,2014,['73/42086673_1987-04-12_2014.jpg'],0.0,['Ilana Glazer'],[[118.2454699   86.15543265 213.93358163 181.84354439]],3.1210598764882187,,1987,27
19921,56236,700148,1969,['61/69861_1916-12-09_1969.jpg'],1.0,['Kirk Douglas'],[[  0.68        99.62597746 296.83793239 395.78390985]],4.715176452036687,,1916,53
1858,5161,722028,2011,['24/7706924_1976-11-04_2011.jpg'],0.0,['Justine Waddell'],[[ 98.18341224  76.4959873  195.18682448 173.49939954]],3.7373399914985854,,1976,35
3322,9142,725824,2014,['71/3410871_1987-03-28_2014.jpg'],1.0,['Toby Gerhart'],[[180.08914262  80.52850783 358.41828525 258.85765046]],4.084879933959197,,1987,27
19420,54862,724555,2010,['16/17849616_1983-10-06_2010.jpg'],0.0,['Sunette Viljoen'],[[225.70539992 121.8410615  380.83590757 276.97156914]],5.2689732576560475,,1983,27
16624,47024,722263,2007,['80/347480_1977-06-27_2007.jpg'],1.0,['Raúl'],[[204.64675298  91.50966799 305.47012947 192.33304448]],3.1251394243595936,,1977,30
18923,53505,723784,2009,['20/5483620_1981-08-26_2009.jpg'],1.0,['Andreas Glyniadakis'],[[100.89628829  80.82623063 190.66554776 170.5954901 ]],3.187157621051968,,1981,28
19907,56204,717139,2012,['59/598459_1963-06-17_2012.jpg'],1.0,['Greg Kinnear'],[[ 85.36 169.84 337.92 422.4 ]],3.5732482954471987,,1963,49
4377,12220,725455,2010,['93/8917893_1986-03-24_2010.jpg'],1.0,['Kohei Hirate'],[[ 57.2  113.52 309.76 366.08]],3.749528545918335,,1986,24
1235,3416,722544,2008,['42/640442_1978-04-04_2008.jpg'],1.0,['Lemar'],[[ 62.1469234   62.1469234  337.22107868 337.22107868]],3.4415133777778277,,1978,30
4662,12976,720671,2012,['84/11236984_1973-02-16_2012.jpg'],0.0,['Maureen Johnson'],[[364.61097     78.82787962 405.62761215 119.84452177]],3.7253208673451312,,1973,39
3555,9885,712849,2013,['00/35154000_1951-09-18_2013.jpg'],1.0,['Christian Lépine'],[[164.93504741 120.13276175 298.68190437 253.87961872]],3.330416722293148,,1951,62
16677,47184,715424,2007,['30/6477830_1958-10-06_2007.jpg'],1.0,['Mike Carlin'],[[159.59314321  91.47979612 261.10116385 192.98781676]],3.1686753709276703,,1958,49
6775,19013,720615,2012,['38/40360638_1972-12-22_2012.jpg'],1.0,['Alberto Montt'],[[ 38.03734277  93.77335692 204.36538522 260.10139937]],5.396600020210687,,1972,40
21069,59434,724774,2011,['73/34954873_1984-05-12_2011.jpg'],1.0,['Markus Windisch'],[[106.51399247 287.6008367  241.44912564 422.53596987]],3.5985588979643546,,1984,27
20100,56748,719506,2012,['64/30978564_1969-12-09_2012.jpg'],1.0,['Boris Boillon'],[[ 64.63462725  73.79185971 146.51571942 155.67295189]],4.936626851365115,,1969,43
11977,33687,712011,1969,['96/23591196_1949-06-02_1969.jpg'],1.0,['Anthony Armstrong Jones'],[[ 82.48886041 136.95210068 326.77944163 381.24268191]],4.4617732403518895,,1949,20
10713,30126,711078,2010,['02/6748002_1946-11-12_2010.jpg'],1.0,['James F. Amos'],[[115.24513741 138.11816489 320.22238474 343.09541222]],3.1819955681368546,,1946,64
212,628,721705,2004,['63/8007563_1975-12-17_2004.jpg'],1.0,['Nikolai Morozov'],[[ 25.03760943  49.73921885 135.85885184 160.56046127]],4.387885120129302,,1975,29
3,5,716189,2012,['02/10002702_1960-11-09_2012.jpg'],0.0,['Krista Tippett'],[[274.7656324   57.77009008 376.88699455 159.89145224]],4.748056377951486,,1960,52
22085,62145,718850,2012,['03/399703_1968-02-22_2012.jpg'],0.0,['Jeri Ryan'],[[ 79.70262713 132.25104521 315.2905085  367.83892658]],5.256718935416321,,1968,44
17335,49190,704971,2009,['71/477971_1930-02-22_2009.jpg'],0.0,['Marni Nixon'],[[ 61.38703777  91.80755665 197.73337274 228.15389163]],4.307199948623868,,1930,79
12903,36396,711173,2009,['04/3758604_1947-02-15_2009.jpg'],1.0,['Randhir Kapoor'],[[35.38249635 21.35349781 98.20298977 84.17399123]],4.6153774782488535,,1947,62
19161,54115,726218,2009,['17/9589617_1988-04-25_2009.jpg'],0.0,['Laura Lepistö'],[[120.33575767  80.43383844 239.41151533 199.50959611]],5.873093994659662,,1988,21
2237,6184,724826,2013,['21/6907621_1984-07-03_2013.jpg'],1.0,['Nicolas Roche'],[[105.97683617 211.07367233 341.56471754 446.66155371]],5.149362873594218,,1984,29
10560,29726,715356,1986,['43/17443_1958-07-30_1986.jpg'],0.0,['Kate Bush'],[[115.24513741 138.11816489 320.22238474 343.09541222]],4.767048347089088,,1958,28
15975,45229,722633,2003,['57/12725957_1978-07-02_2003.jpg'],0.0,['Julie Night'],[[151.89864578 235.813449   302.09329157 386.00809478]],3.949763606190212,,1978,25
19032,53788,716501,2014,['35/25825735_1961-09-17_2014.jpg'],1.0,['Michael J. Sullivan'],[[ 44.97218884 100.68742489 144.85961373 200.57484978]],5.31612011941107,,1961,53
12941,36490,705838,1958,['37/6759437_1932-07-08_1958.jpg'],0.0,['Barbara Loden'],[[222.96294519  87.14781202 333.36441779 197.54928461]],5.50455894453641,,1932,26
2529,6931,717141,2011,['34/11145134_1963-06-19_2011.jpg'],1.0,['Simon Reynolds'],[[157.44647604  57.62744583 285.19722915 185.37819895]],3.82383197349677,,1963,48
13942,39364,711990,2011,['20/32628320_1949-05-12_2011.jpg'],0.0,['Pepper Jay'],[[139.55610672 139.55610672 440.88       450.69734684]],3.4877309432426813,,1949,62
17194,48842,722276,2013,['69/1773369_1977-07-10_2013.jpg'],1.0,['Chiwetel Ejiofor'],[[ 43.56257851 171.61031405 426.82578513 554.87352067]],4.851679323830217,,1977,36
14912,42231,713681,2013,['25/666025_1953-12-28_2013.jpg'],1.0,['Trip Hawkins'],[[121.96254629  37.05076389 230.47483795 145.56305555]],3.998587068767121,,1953,60
10877,30604,709193,1961,['39/38480639_1941-09-14_1961.jpg'],0.0,['Joan Trumpauer Mulholland'],[[ 69.92094107  92.97058809 276.59576428 299.6454113 ]],5.727250743914839,,1941,20
